Date,Province_State,Population,Elapsed_Days,Percentage_Home
2020-03-09,Indiana,6732219.0,0,21.53226621894249
2020-03-09,Iowa,3155070.0,0,19.372875580807555
2020-03-09,Kansas,2913314.0,0,21.623871869940142
2020-03-09,Kentucky,4467673.0,0,19.811238476756827
2020-03-09,Louisiana,4648794.0,0,20.42419102888984
2020-03-09,Maryland,6045680.0,0,22.67106253059485
2020-03-09,Massachusetts,6892503.0,0,21.277131479311684
2020-03-09,Minnesota,5639632.0,0,20.870643449730057
2020-03-09,Missouri,6137428.0,0,21.349390581259488
2020-03-09,Nebraska,1934408.0,0,20.965719108370692
2020-03-09,Nevada,3080156.0,0,25.42736078980515
2020-03-09,New Hampshire,1359711.0,0,20.20431414307695
2020-03-09,New Jersey,8882190.0,0,19.99780806098104
2020-03-09,New York,19453561.0,1,22.213569801308626
2020-03-09,North Carolina,10488084.0,0,20.722817299542765
2020-03-09,Oklahoma,3956971.0,0,18.94862391790017
2020-03-09,Oregon,4217737.0,0,23.448784481622425
2020-03-09,Pennsylvania,12801989.0,0,21.827991167431325
2020-03-09,Rhode Island,1059361.0,0,20.926259164102053
2020-03-09,South Carolina,5148714.0,0,19.487092829767306
2020-03-09,Tennessee,6829174.0,0,20.193003223157504
2020-03-09,Texas,28995881.0,0,21.441232936975396
2020-03-09,Utah,3205958.0,0,20.021564000856326
2020-03-09,Vermont,623989.0,0,18.494968525226195
2020-03-09,Virginia,8535519.0,0,20.697705981701233
2020-03-09,Washington,7614893.0,5,24.606995266140483
2020-03-09,Wisconsin,5822434.0,0,21.805727684222585
2020-03-10,Alaska,731545.0,0,24.214537087375888
2020-03-10,Arizona,7278717.0,0,26.27316109885077
2020-03-10,Arkansas,3017804.0,0,18.876316066816877
2020-03-10,California,39512223.0,0,23.347837318368622
2020-03-10,Colorado,5758736.0,0,22.53972911735097
2020-03-10,Connecticut,3565287.0,0,20.951317669494024
2020-03-10,Delaware,973764.0,0,23.429592953019746
2020-03-10,District of Columbia,705749.0,0,25.43643100103151
2020-03-10,Florida,21477737.0,0,22.04158717394626
2020-03-10,Georgia,10617423.0,0,20.84625975790586
2020-03-10,Hawaii,1415872.0,0,20.055253285898058
2020-03-10,Idaho,1787065.0,0,22.12567439171865
2020-03-10,Illinois,12671821.0,0,22.153436276855164
2020-03-10,Indiana,6732219.0,0,22.153862624563985
2020-03-10,Iowa,3155070.0,0,18.440631525443283
2020-03-10,Kansas,2913314.0,0,20.15805020266984
2020-03-10,Kentucky,4467673.0,0,20.62149825116552
2020-03-10,Louisiana,4648794.0,0,20.226777396839047
2020-03-10,Maine,1344212.0,0,21.301139932700163
2020-03-10,Maryland,6045680.0,0,23.92379771499906
2020-03-10,Massachusetts,6892503.0,0,22.378823830920343
2020-03-10,Michigan,9986857.0,0,22.930144879560302
2020-03-10,Minnesota,5639632.0,0,21.804741050704017
2020-03-10,Mississippi,2976149.0,0,19.460893664359325
2020-03-10,Missouri,6137428.0,0,20.703307438167638
2020-03-10,Montana,1068778.0,0,23.007882790271825
2020-03-10,Nebraska,1934408.0,0,20.758196334334606
2020-03-10,Nevada,3080156.0,0,24.939931755057607
2020-03-10,New Hampshire,1359711.0,0,21.492348163817567
2020-03-10,New Jersey,8882190.0,0,21.521085958973774
2020-03-10,New Mexico,2096829.0,0,23.887271021413518
2020-03-10,New York,19453561.0,2,23.775310570429692
2020-03-10,North Carolina,10488084.0,0,21.606552909056273
2020-03-10,North Dakota,762062.0,0,18.35523854411796
2020-03-10,Ohio,11689100.0,0,23.01767328025165
2020-03-10,Oklahoma,3956971.0,0,18.729452158376912
2020-03-10,Oregon,4217737.0,0,23.289497574881143
